op_name, stream_id, start_time(ms), duration(ms)
Default/MatMul-op806,2,1794839168.089000,226.436
Default/BiasAdd-op807,2,1794839395.097000,0.288
Default/ReLU-op809,2,1794839396.031000,0.294
Default/MatMul-op811,2,1794839397.613000,101.09
Default/BiasAdd-op812,2,1794839498.983000,0.107
Default/TransposeNOD-op816,2,1794839499.373000,0.086
Default/Add-op817,2,1794839499.820000,0.119
Default/LayerNorm-op818,2,1794839501.325000,0.48
Default/Cast-op824,2,1794839544.951000,0.138
Default/Cast-op824,2,1794839545.332000,0.091
Default/Cast-op824,2,1794839545.653000,0.101
Default/Cast-op837,2,1794839547.000000,0.036
Default/TransData-op840,2,1794839547.252000,0.072
Default/TransData-op839,2,1794839547.457000,0.083
Default/MatMul-op838,2,1794839547.687000,0.081
Default/Cast-op841,2,1794839548.066000,0.07
Default/Add-op842,2,1794839548.307000,0.091
Default/TransData-op835,2,1794839548.594000,0.079
Default/Cast-op837,2,1794839549.372000,0.71
Default/TransData-op840,2,1794839550.232000,0.067
Default/TransData-op839,2,1794839550.399000,0.079
Default/MatMul-op838,2,1794839550.583000,0.071
Default/Cast-op841,2,1794839550.883000,0.058
Default/Add-op842,2,1794839551.081000,0.072
Default/TransData-op835,2,1794839551.301000,0.062
Default/Cast-op837,2,1794839551.997000,0.026
Default/TransData-op840,2,1794839552.246000,0.056
Default/TransData-op839,2,1794839552.403000,0.07
Default/MatMul-op838,2,1794839552.621000,0.077
Default/Cast-op841,2,1794839552.963000,0.078
Default/Add-op842,2,1794839553.228000,0.085
Default/TransData-op835,2,1794839553.496000,0.081
Default/TransposeNOD-op758,2,1794839553.902000,0.09
Default/TransposeNOD-op755,2,1794839554.481000,0.099
Default/TransposeNOD-op758,2,1794839554.868000,0.096
Default/Cast-op760,2,1794839560.494000,0.046
Default/RealDiv-op761,2,1794839560.719000,0.737
Default/RealDiv-op762,2,1794839561.613000,0.116
Default/TransData-op765,2,1794839561.891000,0.077
Default/TransData-op764,2,1794839562.076000,0.072
Default/BatchMatMul-op763,2,1794839562.260000,0.12
Default/Cast-op766,2,1794839562.553000,0.25
Default/Cast-op769,2,1794839562.973000,0.074
Default/Sub-op770,2,1794839563.284000,0.08
Default/Mul-op771,2,1794839563.585000,0.081
Default/TransData-op773,2,1794839563.810000,0.078
Default/Add-op772,2,1794839564.001000,0.354
Default/TransData-op777,2,1794839564.527000,0.336
Default/Softmax-op778,2,1794839565.335000,5.166
Default/Cast-op780,2,1794839571.227000,0.208
Default/TransData-op783,2,1794839571.677000,0.083
Default/TransData-op782,2,1794839571.871000,0.166
Default/BatchMatMul-op781,2,1794839572.249000,0.14
Default/TransData-op785,2,1794839572.596000,0.08
Default/TransposeNOD-op786,2,1794839572.831000,0.079
Default/Cast-op837,2,1794839574.247000,0.068
Default/TransData-op792,2,1794839574.459000,0.055
Default/TransData-op791,2,1794839574.618000,0.072
Default/MatMul-op790,2,1794839574.793000,0.078
Default/Cast-op841,2,1794839575.100000,0.084
Default/Add-op842,2,1794839575.321000,0.074
Default/TransData-op835,2,1794839575.543000,0.07
Default/Cast-op800,2,1794839575.869000,0.089
Default/Add-op817,2,1794839576.099000,0.12
Default/LayerNorm-op818,2,1794839576.564000,0.485
Default/TransposeNOD-op804,2,1794839577.222000,0.094
Default/MatMul-op806,2,1794839578.703000,226.812
Default/BiasAdd-op807,2,1794839805.961000,0.322
Default/ReLU-op809,2,1794839806.914000,0.29
Default/MatMul-op811,2,1794839808.682000,100.945
Default/BiasAdd-op812,2,1794839910.161000,0.133
Default/TransposeNOD-op816,2,1794839910.599000,0.111
Default/Add-op817,2,1794839911.064000,0.128
Default/LayerNorm-op818,2,1794839912.547000,0.501
Default/Cast-op824,2,1794839956.409000,0.139
Default/Cast-op824,2,1794839956.755000,0.099
Default/Cast-op824,2,1794839957.055000,0.098
Default/Cast-op837,2,1794839958.455000,0.026
Default/TransData-op840,2,1794839958.655000,0.071
Default/TransData-op839,2,1794839958.833000,0.082
Default/MatMul-op838,2,1794839959.050000,0.075
Default/Cast-op841,2,1794839959.381000,0.057
Default/Add-op842,2,1794839959.588000,0.076
Default/TransData-op835,2,1794839959.823000,0.071
Default/Cast-op837,2,1794839960.578000,0.036
Default/TransData-op840,2,1794839960.761000,0.084
Default/TransData-op839,2,1794839960.947000,0.071
Default/MatMul-op838,2,1794839961.116000,0.789
Default/Cast-op841,2,1794839962.165000,0.063
Default/Add-op842,2,1794839962.369000,0.072
Default/TransData-op835,2,1794839962.582000,0.068
Default/Cast-op837,2,1794839963.309000,0.027
Default/TransData-op840,2,1794839963.474000,0.054
Default/TransData-op839,2,1794839963.637000,0.078
Default/MatMul-op838,2,1794839963.827000,0.104
Default/Cast-op841,2,1794839964.219000,0.057
Default/Add-op842,2,1794839964.416000,0.071
Default/TransData-op835,2,1794839964.763000,0.079
Default/TransposeNOD-op758,2,1794839965.243000,0.099
Default/TransposeNOD-op755,2,1794839965.608000,0.094
Default/TransposeNOD-op758,2,1794839966.025000,0.086
Default/Cast-op760,2,1794839971.751000,0.027
Default/RealDiv-op761,2,1794839971.946000,0.111
Default/RealDiv-op762,2,1794839972.215000,0.11
Default/TransData-op765,2,1794839972.495000,0.077
Default/TransData-op764,2,1794839972.685000,0.069
Default/BatchMatMul-op763,2,1794839973.630000,0.124
Default/Cast-op766,2,1794839973.972000,0.23
Default/Cast-op769,2,1794839974.381000,0.077
Default/Sub-op770,2,1794839974.707000,0.083
Default/Mul-op771,2,1794839975.018000,0.079
Default/TransData-op773,2,1794839975.282000,0.079
Default/Add-op772,2,1794839975.487000,0.348
Default/TransData-op777,2,1794839976.027000,0.337
Default/Softmax-op778,2,1794839977.014000,5.164
Default/Cast-op780,2,1794839982.877000,0.224
Default/TransData-op783,2,1794839983.262000,0.084
Default/TransData-op782,2,1794839983.458000,0.161
Default/BatchMatMul-op781,2,1794839983.732000,0.104
Default/TransData-op785,2,1794839984.003000,0.071
Default/TransposeNOD-op786,2,1794839984.192000,0.072
Default/Cast-op837,2,1794839985.060000,0.03
Default/TransData-op792,2,1794839985.239000,0.063
Default/TransData-op791,2,1794839985.407000,0.727
Default/MatMul-op790,2,1794839986.250000,0.084
Default/Cast-op841,2,1794839986.583000,0.051
Default/Add-op842,2,1794839986.772000,0.075
Default/TransData-op835,2,1794839986.999000,0.067
Default/Cast-op800,2,1794839987.336000,0.099
Default/Add-op817,2,1794839987.581000,0.11
Default/LayerNorm-op818,2,1794839988.027000,0.491
Default/TransposeNOD-op804,2,1794839988.687000,0.093
Default/MatMul-op806,2,1794839990.158000,226.862
Default/BiasAdd-op807,2,1794840217.567000,0.326
Default/ReLU-op809,2,1794840218.552000,0.291
Default/MatMul-op811,2,1794840219.929000,101.082
Default/BiasAdd-op812,2,1794840321.479000,0.119
Default/TransposeNOD-op816,2,1794840321.884000,0.083
Default/Add-op817,2,1794840322.479000,0.761
Default/LayerNorm-op818,2,1794840323.949000,0.494
Default/TransposeNOD-op848,2,1794840730.810000,0.326
Default/RealDiv-op849,2,1794840731.371000,0.107
Default/ReduceMean-op851,2,1794840731.886000,0.173
Default/Sub-op852,2,1794840732.208000,0.145
Default/Square-op853,2,1794840732.593000,0.084
Default/ReduceSum-op854,2,1794840732.929000,0.147
Default/RealDiv-op855,2,1794840733.296000,0.06
Default/Add-op856,2,1794840733.579000,0.067
Default/Sqrt-op857,2,1794840733.802000,0.058
Default/Sub-op858,2,1794840734.010000,0.139
Default/RealDiv-op859,2,1794840734.306000,0.116
Default/Mul-op862,2,1794840734.967000,0.123
Default/Add-op864,2,1794840735.431000,0.091
Default/Add-op865,2,1794840735.677000,0.122
Default/TransposeNOD-op867,2,1794840736.075000,0.204
Default/RealDiv-op868,2,1794840736.494000,0.109
Default/StridedSlice-op561,2,1794840740.146000,0.698
Default/Add-op562,2,1794840741.042000,0.137
Default/LayerNorm-op666,2,1794840741.545000,0.484
Default/Cast-op824,2,1794840787.064000,0.159
Default/Cast-op824,2,1794840787.483000,0.107
Default/Cast-op824,2,1794840787.821000,0.109
Default/Cast-op837,2,1794840789.122000,0.03
Default/TransData-op840,2,1794840789.346000,0.068
Default/TransData-op839,2,1794840789.543000,0.101
Default/MatMul-op838,2,1794840789.777000,0.091
Default/Cast-op841,2,1794840790.159000,0.06
Default/Add-op842,2,1794840790.391000,0.075
Default/TransData-op835,2,1794840790.648000,0.073
Default/Cast-op837,2,1794840791.399000,0.029
Default/TransData-op840,2,1794840791.600000,0.061
Default/TransData-op839,2,1794840791.776000,0.087
Default/MatMul-op838,2,1794840791.980000,0.071
Default/Cast-op841,2,1794840792.300000,0.064
Default/Add-op842,2,1794840792.510000,0.833
Default/TransData-op835,2,1794840793.528000,0.074
Default/Cast-op837,2,1794840794.219000,0.029
Default/TransData-op840,2,1794840794.416000,0.059
Default/TransData-op839,2,1794840794.583000,0.07
Default/MatMul-op838,2,1794840794.765000,0.068
Default/Cast-op841,2,1794840795.071000,0.071
Default/Add-op842,2,1794840795.377000,0.08
Default/TransData-op835,2,1794840795.836000,0.082
Default/TransposeNOD-op602,2,1794840796.302000,0.082
Default/TransposeNOD-op599,2,1794840796.686000,0.142
Default/TransposeNOD-op602,2,1794840797.157000,0.099
Default/Cast-op760,2,1794840803.304000,0.033
Default/RealDiv-op605,2,1794840803.540000,0.122
Default/RealDiv-op606,2,1794840803.847000,0.13
Default/TransData-op609,2,1794840804.175000,0.131
Default/TransData-op608,2,1794840804.517000,0.176
Default/BatchMatMul-op607,2,1794840804.913000,0.89
Default/Cast-op610,2,1794840806.033000,0.439
Default/Cast-op613,2,1794840806.668000,0.109
Default/Sub-op614,2,1794840807.050000,0.114
Default/Mul-op615,2,1794840807.450000,0.114
Default/TransData-op617,2,1794840807.827000,0.189
Default/Add-op616,2,1794840808.162000,0.785
Default/TransData-op621,2,1794840809.201000,0.854
Default/Softmax-op622,2,1794840810.970000,8.867
Default/Cast-op624,2,1794840820.859000,0.411
Default/TransData-op627,2,1794840821.548000,0.222
Default/TransData-op626,2,1794840822.040000,0.481
Default/BatchMatMul-op625,2,1794840822.674000,0.188
Default/TransData-op633,2,1794840823.054000,0.085
Default/TransposeNOD-op634,2,1794840823.287000,0.096
Default/Cast-op837,2,1794840824.102000,0.029
Default/TransData-op792,2,1794840824.296000,0.066
Default/TransData-op791,2,1794840825.340000,0.102
Default/MatMul-op790,2,1794840825.576000,0.085
Default/Cast-op841,2,1794840825.930000,0.069
Default/Add-op842,2,1794840826.169000,0.086
Default/TransData-op835,2,1794840826.425000,0.088
Default/Cast-op648,2,1794840826.809000,0.097
Default/Add-op665,2,1794840827.070000,0.116
Default/LayerNorm-op666,2,1794840827.590000,0.497
Default/TransposeNOD-op816,2,1794840828.296000,0.102
Default/MatMul-op806,2,1794840829.470000,226.784
Default/BiasAdd-op807,2,1794841056.832000,0.341
Default/ReLU-op657,2,1794841057.678000,0.291
Default/MatMul-op811,2,1794841059.042000,100.976
Default/BiasAdd-op812,2,1794841160.575000,0.14
Default/TransposeNOD-op804,2,1794841161.032000,0.118
Default/Add-op665,2,1794841161.500000,0.127
Default/LayerNorm-op666,2,1794841162.915000,0.501
Default/Cast-op824,2,1794841215.346000,0.131
Default/Cast-op824,2,1794841215.811000,0.105
Default/Cast-op824,2,1794841216.165000,0.111
Default/Cast-op837,2,1794841217.423000,0.028
Default/TransData-op840,2,1794841217.662000,0.074
Default/TransData-op839,2,1794841217.869000,0.088
Default/MatMul-op838,2,1794841218.102000,0.095
Default/Cast-op841,2,1794841218.524000,0.065
Default/Add-op842,2,1794841218.766000,0.089
Default/TransData-op835,2,1794841219.046000,0.084
Default/Cast-op837,2,1794841219.825000,0.029
Default/TransData-op840,2,1794841220.034000,0.078
Default/TransData-op839,2,1794841220.248000,0.08
Default/MatMul-op838,2,1794841220.466000,0.088
Default/Cast-op841,2,1794841220.838000,0.064
Default/Add-op842,2,1794841221.081000,0.078
Default/TransData-op835,2,1794841221.353000,0.088
Default/Cast-op837,2,1794841222.108000,0.028
Default/TransData-op840,2,1794841222.322000,0.068
Default/TransData-op839,2,1794841222.512000,0.768
Default/MatMul-op838,2,1794841223.387000,0.081
Default/Cast-op841,2,1794841223.727000,0.065
Default/Add-op842,2,1794841223.951000,0.077
Default/TransData-op835,2,1794841224.196000,0.072
Default/TransposeNOD-op602,2,1794841224.620000,0.098
Default/TransposeNOD-op599,2,1794841225.260000,0.133
Default/TransposeNOD-op602,2,1794841225.696000,0.085
Default/Cast-op760,2,1794841232.492000,0.028
Default/RealDiv-op605,2,1794841232.731000,0.126
Default/RealDiv-op606,2,1794841233.061000,0.107
Default/TransData-op609,2,1794841233.385000,0.124
Default/TransData-op608,2,1794841233.723000,0.168
Default/BatchMatMul-op607,2,1794841234.056000,0.199
Default/Cast-op610,2,1794841234.477000,0.44
Default/Cast-op613,2,1794841235.123000,0.104
Default/Sub-op614,2,1794841236.220000,0.099
Default/Mul-op615,2,1794841236.576000,0.113
Default/TransData-op617,2,1794841236.938000,0.194
Default/Add-op616,2,1794841237.286000,0.776
Default/TransData-op621,2,1794841238.261000,0.84
Default/Softmax-op622,2,1794841239.973000,8.869
Default/Cast-op624,2,1794841249.780000,0.415
Default/TransData-op627,2,1794841250.441000,0.183
Default/TransData-op626,2,1794841250.884000,0.469
Default/BatchMatMul-op625,2,1794841251.499000,0.182
Default/TransData-op633,2,1794841251.874000,0.089
Default/TransposeNOD-op634,2,1794841252.113000,0.081
Default/Cast-op837,2,1794841252.871000,0.028
Default/TransData-op792,2,1794841253.066000,0.062
Default/TransData-op791,2,1794841253.257000,0.1
Default/MatMul-op790,2,1794841253.490000,0.092
Default/Cast-op841,2,1794841253.836000,0.769
Default/Add-op842,2,1794841254.748000,0.084
Default/TransData-op835,2,1794841254.973000,0.071
Default/Cast-op648,2,1794841255.303000,0.108
Default/Add-op665,2,1794841255.541000,0.11
Default/LayerNorm-op666,2,1794841255.976000,0.468
Default/TransposeNOD-op816,2,1794841256.601000,0.093
Default/MatMul-op806,2,1794841257.752000,226.518
Default/BiasAdd-op807,2,1794841484.769000,0.351
Default/ReLU-op657,2,1794841485.620000,0.292
Default/MatMul-op811,2,1794841486.924000,101.034
Default/BiasAdd-op812,2,1794841588.528000,0.13
Default/TransposeNOD-op804,2,1794841588.965000,0.11
Default/Add-op665,2,1794841589.403000,0.118
Default/LayerNorm-op666,2,1794841590.806000,0.485
Default/Cast-op824,2,1794841642.516000,0.152
Default/Cast-op824,2,1794841642.912000,0.099
Default/Cast-op824,2,1794841643.244000,0.703
Default/Cast-op837,2,1794841644.596000,0.029
Default/TransData-op840,2,1794841644.800000,0.054
Default/TransData-op839,2,1794841644.959000,0.083
Default/MatMul-op838,2,1794841645.156000,0.07
Default/Cast-op841,2,1794841645.475000,0.058
Default/Add-op842,2,1794841645.680000,0.075
Default/TransData-op835,2,1794841645.919000,0.074
Default/Cast-op837,2,1794841646.649000,0.029
Default/TransData-op840,2,1794841646.823000,0.074
Default/TransData-op839,2,1794841646.997000,0.075
Default/MatMul-op838,2,1794841647.172000,0.071
Default/Cast-op841,2,1794841647.480000,0.056
Default/Add-op842,2,1794841647.681000,0.075
Default/TransData-op835,2,1794841647.905000,0.069
Default/Cast-op837,2,1794841648.602000,0.029
Default/TransData-op840,2,1794841648.801000,0.083
Default/TransData-op839,2,1794841649.012000,0.082
Default/MatMul-op838,2,1794841649.240000,0.078
Default/Cast-op841,2,1794841649.573000,0.699
Default/Add-op842,2,1794841650.420000,0.076
Default/TransData-op835,2,1794841650.636000,0.07
Default/TransposeNOD-op602,2,1794841651.002000,0.082
Default/TransposeNOD-op599,2,1794841651.568000,0.138
Default/TransposeNOD-op602,2,1794841651.976000,0.086
Default/Cast-op760,2,1794841658.802000,0.027
Default/RealDiv-op605,2,1794841659.007000,0.116
Default/RealDiv-op606,2,1794841659.295000,0.11
Default/TransData-op609,2,1794841659.587000,0.124
Default/TransData-op608,2,1794841659.905000,0.145
Default/BatchMatMul-op607,2,1794841660.177000,0.194
Default/Cast-op610,2,1794841660.563000,0.431
Default/Cast-op613,2,1794841661.163000,0.097
Default/Sub-op614,2,1794841661.506000,0.092
Default/Mul-op615,2,1794841661.841000,0.105
Default/TransData-op617,2,1794841662.186000,0.141
Default/Add-op616,2,1794841663.181000,0.758
Default/TransData-op621,2,1794841664.121000,0.843
Default/Softmax-op622,2,1794841665.820000,8.865
Default/Cast-op624,2,1794841675.598000,0.41
Default/TransData-op627,2,1794841676.245000,0.155
Default/TransData-op626,2,1794841676.663000,0.463
Default/BatchMatMul-op625,2,1794841677.256000,0.187
Default/TransData-op633,2,1794841677.609000,0.068
Default/TransposeNOD-op634,2,1794841677.799000,0.066
Default/Cast-op837,2,1794841678.535000,0.03
Default/TransData-op792,2,1794841678.701000,0.057
Default/TransData-op791,2,1794841678.859000,0.085
Default/MatMul-op790,2,1794841679.050000,0.072
Default/Cast-op841,2,1794841679.345000,0.078
Default/Add-op842,2,1794841679.565000,0.074
Default/TransData-op835,2,1794841679.798000,0.066
Default/Cast-op648,2,1794841680.131000,0.812
Default/Add-op665,2,1794841681.095000,0.113
Default/LayerNorm-op666,2,1794841681.538000,0.471
Default/TransposeNOD-op816,2,1794841682.176000,0.1
Default/MatMul-op806,2,1794841683.316000,226.548
Default/BiasAdd-op807,2,1794841910.408000,0.342
Default/ReLU-op657,2,1794841911.241000,0.287
Default/MatMul-op811,2,1794841912.600000,100.986
Default/BiasAdd-op812,2,1794842014.035000,0.115
Default/TransposeNOD-op804,2,1794842014.445000,0.092
Default/Add-op665,2,1794842014.837000,0.118
Default/LayerNorm-op666,2,1794842016.219000,0.5
Default/Cast-op824,2,1794842070.396000,0.149
Default/Cast-op824,2,1794842070.781000,0.118
Default/Cast-op824,2,1794842071.118000,0.104
Default/Cast-op837,2,1794842072.381000,0.029
Default/TransData-op840,2,1794842072.611000,0.068
Default/TransData-op839,2,1794842072.793000,0.088
Default/MatMul-op838,2,1794842073.018000,0.847
Default/Cast-op841,2,1794842074.162000,0.066
Default/Add-op842,2,1794842074.391000,0.079
Default/TransData-op835,2,1794842074.633000,0.074
Default/Cast-op837,2,1794842075.341000,0.029
Default/TransData-op840,2,1794842075.512000,0.077
Default/TransData-op839,2,1794842075.698000,0.077
Default/MatMul-op838,2,1794842075.883000,0.075
Default/Cast-op841,2,1794842076.270000,0.062
Default/Add-op842,2,1794842076.493000,0.074
Default/TransData-op835,2,1794842076.799000,0.076
Default/Cast-op837,2,1794842078.041000,0.027
Default/TransData-op840,2,1794842078.247000,0.067
Default/TransData-op839,2,1794842078.429000,0.069
Default/MatMul-op838,2,1794842078.606000,0.071
Default/Cast-op841,2,1794842078.934000,0.058
Default/Add-op842,2,1794842079.144000,0.076
Default/TransData-op835,2,1794842079.373000,0.069
Default/TransposeNOD-op602,2,1794842079.755000,0.096
Default/TransposeNOD-op599,2,1794842081.108000,0.13
Default/TransposeNOD-op602,2,1794842081.537000,0.087
Default/Cast-op760,2,1794842087.434000,0.02
Default/RealDiv-op605,2,1794842087.643000,0.114
Default/RealDiv-op606,2,1794842087.955000,0.113
Default/TransData-op609,2,1794842088.262000,0.13
Default/TransData-op608,2,1794842088.589000,0.146
Default/BatchMatMul-op607,2,1794842088.870000,0.2
Default/Cast-op610,2,1794842089.283000,0.435
Default/Cast-op613,2,1794842089.913000,0.104
Default/Sub-op614,2,1794842090.282000,0.091
Default/Mul-op615,2,1794842090.624000,0.103
Default/TransData-op617,2,1794842090.969000,0.168
Default/Add-op616,2,1794842091.272000,0.784
Default/TransData-op621,2,1794842092.994000,0.852
Default/Softmax-op622,2,1794842094.728000,8.867
Default/Cast-op624,2,1794842104.566000,0.405
Default/TransData-op627,2,1794842105.212000,0.18
Default/TransData-op626,2,1794842105.658000,0.478
Default/BatchMatMul-op625,2,1794842106.285000,0.179
Default/TransData-op633,2,1794842106.636000,0.074
Default/TransposeNOD-op634,2,1794842106.850000,0.083
Default/Cast-op837,2,1794842107.646000,0.03
Default/TransData-op792,2,1794842107.831000,0.065
Default/TransData-op791,2,1794842108.009000,0.099
Default/MatMul-op790,2,1794842108.237000,0.082
Default/Cast-op841,2,1794842108.570000,0.088
Default/Add-op842,2,1794842108.804000,0.077
Default/TransData-op835,2,1794842109.774000,0.085
Default/Cast-op648,2,1794842110.162000,0.105
Default/Add-op665,2,1794842110.417000,0.11
Default/LayerNorm-op666,2,1794842110.871000,0.48
Default/TransposeNOD-op816,2,1794842111.528000,0.102
Default/MatMul-op806,2,1794842112.707000,226.52
Default/BiasAdd-op807,2,1794842339.764000,0.343
Default/ReLU-op657,2,1794842340.602000,0.288
Default/MatMul-op811,2,1794842341.974000,100.955
Default/BiasAdd-op812,2,1794842443.451000,0.127
Default/TransposeNOD-op804,2,1794842443.879000,0.113
Default/Add-op665,2,1794842444.333000,0.126
Default/LayerNorm-op666,2,1794842445.791000,0.489
Default/Cast-op824,2,1794842497.724000,0.145
Default/Cast-op824,2,1794842498.116000,0.087
Default/Cast-op824,2,1794842498.425000,0.096
Default/Cast-op837,2,1794842500.349000,0.073
Default/TransData-op840,2,1794842500.615000,0.066
Default/TransData-op839,2,1794842500.805000,0.083
Default/MatMul-op838,2,1794842501.032000,0.065
Default/Cast-op841,2,1794842501.385000,0.063
Default/Add-op842,2,1794842501.617000,0.082
Default/TransData-op835,2,1794842501.879000,0.07
Default/Cast-op837,2,1794842502.582000,0.028
Default/TransData-op840,2,1794842502.765000,0.079
Default/TransData-op839,2,1794842502.961000,0.071
Default/MatMul-op838,2,1794842503.160000,0.071
Default/Cast-op841,2,1794842503.466000,0.064
Default/Add-op842,2,1794842503.770000,0.081
Default/TransData-op835,2,1794842504.209000,0.074
Default/Cast-op837,2,1794842505.427000,0.028
Default/TransData-op840,2,1794842505.629000,0.064
Default/TransData-op839,2,1794842505.814000,0.066
Default/MatMul-op838,2,1794842506.000000,0.637
Default/Cast-op841,2,1794842506.912000,0.059
Default/Add-op842,2,1794842507.121000,0.074
Default/TransData-op835,2,1794842507.354000,0.07
Default/TransposeNOD-op602,2,1794842507.751000,0.079
Default/TransposeNOD-op599,2,1794842508.314000,0.131
Default/TransposeNOD-op602,2,1794842508.739000,0.092
Default/Cast-op760,2,1794842513.993000,0.026
Default/RealDiv-op605,2,1794842514.213000,0.122
Default/RealDiv-op606,2,1794842514.529000,0.1
Default/TransData-op609,2,1794842514.826000,0.12
Default/TransData-op608,2,1794842515.139000,0.159
Default/BatchMatMul-op607,2,1794842515.442000,0.192
Default/Cast-op610,2,1794842515.843000,0.434
Default/Cast-op613,2,1794842516.470000,0.101
Default/Sub-op614,2,1794842516.872000,0.094
Default/Mul-op615,2,1794842517.228000,0.102
Default/TransData-op617,2,1794842517.563000,0.897
Default/Add-op616,2,1794842518.621000,0.772
Default/TransData-op621,2,1794842519.597000,0.854
Default/Softmax-op622,2,1794842521.331000,8.862
Default/Cast-op624,2,1794842531.140000,0.412
Default/TransData-op627,2,1794842531.803000,0.17
Default/TransData-op626,2,1794842532.235000,0.466
Default/BatchMatMul-op625,2,1794842532.842000,0.183
Default/TransData-op633,2,1794842533.214000,0.074
Default/TransposeNOD-op634,2,1794842533.457000,0.075
Default/Cast-op837,2,1794842534.240000,0.033
Default/TransData-op792,2,1794842534.438000,0.059
Default/TransData-op791,2,1794842534.623000,0.088
Default/MatMul-op790,2,1794842534.843000,0.08
Default/Cast-op841,2,1794842535.186000,0.079
Default/Add-op842,2,1794842535.425000,0.075
Default/TransData-op835,2,1794842535.669000,0.726
Default/Cast-op648,2,1794842536.704000,0.088
Default/Add-op665,2,1794842536.959000,0.11
Default/LayerNorm-op666,2,1794842537.428000,0.473
Default/TransposeNOD-op816,2,1794842538.092000,0.091
Default/MatMul-op806,2,1794842539.179000,226.411
Default/BiasAdd-op807,2,1794842766.155000,0.331
Default/ReLU-op657,2,1794842767.155000,0.288
Default/MatMul-op811,2,1794842768.552000,101.077
Default/BiasAdd-op812,2,1794842870.280000,0.133
Default/TransposeNOD-op804,2,1794842870.821000,0.168
Default/Add-op665,2,1794842871.318000,0.126
Default/LayerNorm-op666,2,1794842872.733000,0.48
Default/Cast-op824,2,1794842924.962000,0.15
Default/Cast-op824,2,1794842925.362000,0.11
Default/Cast-op824,2,1794842925.724000,0.105
Default/Cast-op837,2,1794842927.008000,0.031
Default/TransData-op840,2,1794842927.980000,0.066
Default/TransData-op839,2,1794842928.206000,0.084
Default/MatMul-op838,2,1794842928.444000,0.073
Default/Cast-op841,2,1794842928.833000,0.067
Default/Add-op842,2,1794842929.077000,0.084
Default/TransData-op835,2,1794842929.355000,0.08
Default/Cast-op837,2,1794842930.071000,0.032
Default/TransData-op840,2,1794842930.357000,0.083
Default/TransData-op839,2,1794842930.568000,0.081
Default/MatMul-op838,2,1794842930.792000,0.09
Default/Cast-op841,2,1794842931.196000,0.07
Default/Add-op842,2,1794842931.446000,0.082
Default/TransData-op835,2,1794842931.719000,0.079
Default/Cast-op837,2,1794842932.442000,0.028
Default/TransData-op840,2,1794842932.662000,0.066
Default/TransData-op839,2,1794842932.857000,0.079
Default/MatMul-op838,2,1794842933.083000,0.086
Default/Cast-op841,2,1794842933.463000,0.609
Default/Add-op842,2,1794842934.218000,0.083
Default/TransData-op835,2,1794842934.451000,0.073
Default/TransposeNOD-op602,2,1794842934.871000,0.09
Default/TransposeNOD-op599,2,1794842935.477000,0.137
Default/TransposeNOD-op602,2,1794842935.918000,0.087
Default/Cast-op760,2,1794842942.466000,0.021
Default/RealDiv-op605,2,1794842942.728000,0.121
Default/RealDiv-op606,2,1794842943.062000,0.1
Default/TransData-op609,2,1794842943.397000,0.123
Default/TransData-op608,2,1794842943.741000,0.178
Default/BatchMatMul-op607,2,1794842944.082000,0.195
Default/Cast-op610,2,1794842944.509000,0.437
Default/Cast-op613,2,1794842945.165000,0.105
Default/Sub-op614,2,1794842945.579000,0.093
Default/Mul-op615,2,1794842945.960000,0.099
Default/TransData-op617,2,1794842946.314000,0.177
Default/Add-op616,2,1794842946.648000,0.782
Default/TransData-op621,2,1794842947.624000,0.856
Default/Softmax-op622,2,1794842949.368000,8.875
Default/Cast-op624,2,1794842959.201000,0.414
Default/TransData-op627,2,1794842959.870000,0.161
Default/TransData-op626,2,1794842960.299000,0.458
Default/BatchMatMul-op625,2,1794842960.882000,0.182
Default/TransData-op633,2,1794842961.234000,0.072
Default/TransposeNOD-op634,2,1794842961.431000,0.078
Default/Cast-op837,2,1794842962.256000,0.055
Default/TransData-op792,2,1794842962.496000,0.071
Default/TransData-op791,2,1794842962.698000,0.089
Default/MatMul-op790,2,1794842962.932000,0.089
Default/Cast-op841,2,1794842963.301000,0.085
Default/Add-op842,2,1794842963.556000,0.089
Default/TransData-op835,2,1794842963.829000,0.084
Default/Cast-op648,2,1794842964.814000,0.096
Default/Add-op665,2,1794842965.059000,0.116
Default/LayerNorm-op666,2,1794842965.529000,0.461
Default/TransposeNOD-op816,2,1794842966.161000,0.1
Default/MatMul-op806,2,1794842967.335000,226.375
Default/BiasAdd-op807,2,1794843194.169000,0.333
Default/ReLU-op657,2,1794843195.142000,0.29
Default/MatMul-op811,2,1794843196.470000,101.018
Default/BiasAdd-op812,2,1794843297.942000,0.117
Default/TransposeNOD-op804,2,1794843298.373000,0.128
Default/Add-op665,2,1794843298.909000,0.124
Default/LayerNorm-op666,2,1794843300.266000,0.489
Default/Cast-op824,2,1794843351.411000,0.144
Default/Cast-op824,2,1794843351.822000,0.102
Default/Cast-op824,2,1794843352.184000,0.101
Default/Cast-op837,2,1794843353.420000,0.032
Default/TransData-op840,2,1794843353.676000,0.82
Default/TransData-op839,2,1794843354.615000,0.093
Default/MatMul-op838,2,1794843354.839000,0.074
Default/Cast-op841,2,1794843355.186000,0.065
Default/Add-op842,2,1794843355.399000,0.075
