op_name, stream_id, start_time(ms), duration(ms)
Default/TransData-op819,2,1203577709.094000,0.139
Default/MatMul-op818,2,1203577716.952000,0.064
Default/Cast-op870,2,1203577756.473000,0.067
Default/Add-op871,2,1203577763.390000,0.068
Default/TransData-op864,2,1203577771.231000,0.065
Default/Cast-op667,2,1203577784.599000,0.073
Default/Add-op685,2,1203577791.493000,0.078
Default/LayerNorm-op686,2,1203577814.555000,0.19
Default/TransposeNOD-op845,2,1203577823.833000,0.075
Default/MatMul-op834,2,1203578346.476000,58.153
Default/BiasAdd-op835,2,1203578427.221000,0.141
Default/ReLU-op676,2,1203578441.420000,0.117
Default/MatMul-op839,2,1203578497.616000,23.879
Default/BiasAdd-op840,2,1203578535.410000,0.095
Default/TransposeNOD-op832,2,1203578536.079000,0.094
Default/Add-op685,2,1203578536.660000,0.085
Default/LayerNorm-op686,2,1203578555.538000,0.301
Default/Cast-op853,2,1203579739.800000,0.148
Default/Cast-op853,2,1203579797.347000,0.095
Default/Cast-op853,2,1203579839.110000,0.092
Default/Cast-op866,2,1203579842.353000,0.036
Default/TransData-op869,2,1203579843.506000,0.064
Default/TransData-op868,2,1203579845.635000,0.155
Default/MatMul-op867,2,1203579846.221000,0.064
Default/Cast-op870,2,1203579860.181000,0.078
Default/Add-op871,2,1203579863.263000,0.07
Default/TransData-op864,2,1203579874.050000,0.064
Default/Cast-op866,2,1203579933.005000,0.029
Default/TransData-op869,2,1203579934.463000,0.06
Default/TransData-op868,2,1203579935.920000,0.155
Default/MatMul-op867,2,1203579937.123000,0.064
Default/Cast-op870,2,1203579938.995000,0.056
Default/Add-op871,2,1203579940.145000,0.083
Default/TransData-op864,2,1203579941.646000,23.259
Default/Cast-op866,2,1203580015.943000,0.03
Default/TransData-op869,2,1203580017.386000,0.086
Default/TransData-op868,2,1203580018.887000,0.134
Default/MatMul-op867,2,1203580020.439000,0.068
Default/Cast-op870,2,1203580022.342000,0.052
Default/Add-op871,2,1203580023.802000,0.065
Default/TransData-op864,2,1203580024.659000,0.064
Default/TransposeNOD-op621,2,1203580025.969000,0.687
Default/TransposeNOD-op618,2,1203580071.397000,0.097
Default/TransposeNOD-op621,2,1203580082.077000,0.076
Default/Cast-op784,2,1203580121.201000,0.072
Default/RealDiv-op624,2,1203580135.034000,0.079
Default/RealDiv-op625,2,1203580142.893000,0.073
Default/TransData-op628,2,1203580152.281000,0.077
Default/TransData-op627,2,1203580165.215000,0.157
Default/BatchMatMul-op626,2,1203580174.443000,0.091
Default/Cast-op629,2,1203580175.994000,33.066
Default/Cast-op632,2,1203580212.768000,0.08
Default/Sub-op633,2,1203580227.690000,0.075
Default/Mul-op634,2,1203580236.277000,0.085
Default/TransData-op636,2,1203580251.787000,0.139
Default/Add-op635,2,1203580263.507000,0.27
Default/TransData-op640,2,1203580280.611000,0.326
Default/Softmax-op641,2,1203580346.414000,3.212
Default/Cast-op643,2,1203580350.584000,0.145
Default/TransData-op646,2,1203580350.978000,0.182
Default/TransData-op645,2,1203580351.352000,0.222
Default/BatchMatMul-op644,2,1203580351.722000,0.081
Default/TransData-op652,2,1203580352.011000,0.086
Default/TransposeNOD-op653,2,1203580352.238000,0.087
Default/Cast-op866,2,1203580353.071000,0.031
Default/TransData-op820,2,1203580353.265000,0.069
Default/TransData-op819,2,1203580353.495000,0.805
Default/MatMul-op818,2,1203580354.458000,0.073
Default/Cast-op870,2,1203580354.834000,0.088
Default/Add-op871,2,1203580355.083000,0.068
Default/TransData-op864,2,1203580355.327000,0.067
Default/Cast-op667,2,1203580355.696000,0.072
Default/Add-op685,2,1203580355.925000,0.078
Default/LayerNorm-op686,2,1203580356.377000,0.274
Default/TransposeNOD-op845,2,1203580356.844000,0.08
Default/MatMul-op834,2,1203580357.918000,52.651
Default/BiasAdd-op835,2,1203580411.076000,0.143
Default/ReLU-op676,2,1203580411.593000,0.083
Default/MatMul-op839,2,1203580412.764000,23.266
Default/BiasAdd-op840,2,1203580436.533000,0.101
Default/TransposeNOD-op832,2,1203580436.942000,0.084
Default/Add-op685,2,1203580437.362000,0.812
Default/LayerNorm-op686,2,1203580439.167000,0.298
Default/Cast-op853,2,1203580842.113000,0.129
Default/Cast-op853,2,1203580842.508000,0.085
Default/Cast-op853,2,1203580842.822000,0.08
Default/Cast-op866,2,1203580844.261000,0.038
Default/TransData-op869,2,1203580844.499000,0.067
Default/TransData-op868,2,1203580844.760000,0.166
Default/MatMul-op867,2,1203580845.070000,0.072
Default/Cast-op870,2,1203580845.603000,0.023
Default/Add-op871,2,1203580845.803000,0.077
Default/TransData-op864,2,1203580846.067000,0.069
Default/Cast-op866,2,1203580846.856000,0.027
Default/TransData-op869,2,1203580847.109000,0.089
Default/TransData-op868,2,1203580847.389000,0.149
Default/MatMul-op867,2,1203580847.667000,0.069
Default/Cast-op870,2,1203580848.025000,0.072
Default/Add-op871,2,1203580848.252000,0.699
Default/TransData-op864,2,1203580849.120000,0.085
Default/Cast-op866,2,1203580849.842000,0.03
Default/TransData-op869,2,1203580850.146000,0.074
Default/TransData-op868,2,1203580850.423000,0.168
Default/MatMul-op867,2,1203580850.736000,0.077
Default/Cast-op870,2,1203580851.146000,0.095
Default/Add-op871,2,1203580851.452000,0.08
Default/TransData-op864,2,1203580851.714000,0.074
Default/TransposeNOD-op621,2,1203580852.122000,0.074
Default/TransposeNOD-op618,2,1203580852.650000,0.091
Default/TransposeNOD-op621,2,1203580853.022000,0.067
Default/Cast-op784,2,1203580856.564000,0.026
Default/RealDiv-op624,2,1203580856.799000,0.082
Default/RealDiv-op625,2,1203580857.055000,0.085
Default/TransData-op628,2,1203580857.325000,0.094
Default/TransData-op627,2,1203580857.628000,0.182
Default/BatchMatMul-op626,2,1203580858.538000,0.094
Default/Cast-op629,2,1203580858.861000,0.157
Default/Cast-op632,2,1203580859.216000,0.07
Default/Sub-op633,2,1203580859.570000,0.086
Default/Mul-op634,2,1203580859.946000,0.073
Default/TransData-op636,2,1203580860.268000,0.199
Default/Add-op635,2,1203580860.620000,0.286
Default/TransData-op640,2,1203580861.124000,0.32
Default/Softmax-op641,2,1203580861.821000,3.201
Default/Cast-op643,2,1203580865.503000,0.184
Default/TransData-op646,2,1203580865.933000,0.166
Default/TransData-op645,2,1203580866.287000,0.226
Default/BatchMatMul-op644,2,1203580866.664000,0.082
Default/TransData-op652,2,1203580866.977000,0.07
Default/TransposeNOD-op653,2,1203580867.198000,0.069
Default/Cast-op866,2,1203580868.040000,0.039
Default/TransData-op820,2,1203580868.852000,0.069
Default/TransData-op819,2,1203580869.125000,0.129
Default/MatMul-op818,2,1203580869.368000,0.062
Default/Cast-op870,2,1203580869.687000,0.053
Default/Add-op871,2,1203580869.880000,0.063
Default/TransData-op864,2,1203580870.138000,0.087
Default/Cast-op667,2,1203580870.564000,0.092
Default/Add-op685,2,1203580870.814000,0.074
Default/LayerNorm-op686,2,1203580871.276000,0.287
Default/TransposeNOD-op845,2,1203580871.766000,0.112
Default/MatMul-op834,2,1203580873.022000,52.482
Default/BiasAdd-op835,2,1203580926.052000,0.146
Default/ReLU-op676,2,1203580926.557000,0.082
Default/MatMul-op839,2,1203580927.847000,23.806
Default/BiasAdd-op840,2,1203580952.183000,0.104
Default/TransposeNOD-op832,2,1203580954.400000,0.089
Default/Add-op685,2,1203581224.050000,0.126
Default/LayerNorm-op686,2,1203581272.377000,0.298
Default/Cast-op853,2,1203582283.205000,0.117
Default/Cast-op853,2,1203582323.180000,0.084
Default/Cast-op853,2,1203582333.081000,0.074
Default/Cast-op866,2,1203582335.603000,0.027
Default/TransData-op869,2,1203582337.001000,0.058
Default/TransData-op868,2,1203582338.397000,0.13
Default/MatMul-op867,2,1203582339.812000,0.059
Default/Cast-op870,2,1203582341.942000,0.056
Default/Add-op871,2,1203582343.324000,0.075
Default/TransData-op864,2,1203582344.716000,0.06
Default/Cast-op866,2,1203582539.928000,0.047
Default/TransData-op869,2,1203582542.476000,0.16
Default/TransData-op868,2,1203582543.780000,0.2
Default/MatMul-op867,2,1203582545.455000,26.718
Default/Cast-op870,2,1203582574.529000,0.069
Default/Add-op871,2,1203582576.106000,0.101
Default/TransData-op864,2,1203582577.621000,0.059
Default/Cast-op866,2,1203582641.079000,0.095
Default/TransData-op869,2,1203582642.179000,0.067
Default/TransData-op868,2,1203582642.716000,0.158
Default/MatMul-op867,2,1203582643.011000,0.064
Default/Cast-op870,2,1203582643.360000,0.061
Default/Add-op871,2,1203582643.823000,0.059
Default/TransData-op864,2,1203582644.312000,0.06
Default/TransposeNOD-op621,2,1203582644.745000,0.079
Default/TransposeNOD-op618,2,1203582645.333000,0.113
Default/TransposeNOD-op621,2,1203582645.730000,0.075
Default/Cast-op784,2,1203582649.068000,0.051
Default/RealDiv-op624,2,1203582649.521000,0.123
Default/RealDiv-op625,2,1203582649.847000,0.122
Default/TransData-op628,2,1203582650.168000,0.76
Default/TransData-op627,2,1203582651.143000,0.146
Default/BatchMatMul-op626,2,1203582651.569000,0.15
Default/Cast-op629,2,1203582651.916000,0.161
Default/Cast-op632,2,1203582652.249000,0.073
Default/Sub-op633,2,1203582652.597000,0.083
Default/Mul-op634,2,1203582653.062000,0.123
Default/TransData-op636,2,1203582653.431000,0.171
Default/Add-op635,2,1203582653.765000,0.28
Default/TransData-op640,2,1203582654.249000,0.335
Default/Softmax-op641,2,1203582655.026000,3.238
Default/Cast-op643,2,1203582658.796000,0.169
Default/TransData-op646,2,1203582659.235000,0.183
Default/TransData-op645,2,1203582659.635000,0.258
Default/BatchMatMul-op644,2,1203582660.044000,0.112
Default/TransData-op652,2,1203582660.368000,0.076
Default/TransposeNOD-op653,2,1203582660.571000,0.074
Default/Cast-op866,2,1203582662.561000,0.102
Default/TransData-op820,2,1203582662.884000,0.128
Default/TransData-op819,2,1203582663.699000,0.158
Default/MatMul-op818,2,1203582664.277000,0.074
Default/Cast-op870,2,1203582962.390000,0.101
Default/Add-op871,2,1203582979.734000,0.131
Default/TransData-op864,2,1203582988.995000,0.062
Default/Cast-op667,2,1203583004.260000,0.066
Default/Add-op685,2,1203583010.893000,0.085
Default/LayerNorm-op686,2,1203583037.735000,0.288
Default/TransposeNOD-op845,2,1203583049.556000,0.064
Default/MatMul-op834,2,1203583942.711000,52.71
Default/BiasAdd-op835,2,1203584015.027000,0.146
Default/ReLU-op676,2,1203584034.284000,0.095
Default/MatMul-op839,2,1203584063.340000,38.211
Default/BiasAdd-op840,2,1203584111.352000,0.077
Default/TransposeNOD-op832,2,1203584122.632000,0.078
Default/Add-op685,2,1203584134.022000,0.077
Default/LayerNorm-op686,2,1203584159.962000,0.356
Default/Cast-op853,2,1203584902.089000,0.124
Default/Cast-op853,2,1203584902.437000,0.088
Default/Cast-op853,2,1203584902.736000,0.081
Default/Cast-op866,2,1203584904.223000,0.137
Default/TransData-op869,2,1203584904.575000,0.149
Default/TransData-op868,2,1203584904.981000,0.234
Default/MatMul-op867,2,1203584905.371000,0.123
Default/Cast-op870,2,1203584905.793000,0.083
Default/Add-op871,2,1203584906.040000,0.081
Default/TransData-op864,2,1203584906.310000,0.077
Default/Cast-op866,2,1203584907.110000,0.026
Default/TransData-op869,2,1203584907.301000,0.128
Default/TransData-op868,2,1203584908.409000,0.172
Default/MatMul-op867,2,1203584908.713000,0.079
Default/Cast-op870,2,1203584909.073000,0.151
Default/Add-op871,2,1203584909.473000,0.082
Default/TransData-op864,2,1203584910.044000,0.104
Default/Cast-op866,2,1203584911.358000,0.057
Default/TransData-op869,2,1203584911.588000,0.15
Default/TransData-op868,2,1203584912.042000,0.288
Default/MatMul-op867,2,1203584912.509000,0.117
Default/Cast-op870,2,1203584912.941000,0.094
Default/Add-op871,2,1203584913.205000,0.128
Default/TransData-op864,2,1203584913.524000,0.102
Default/TransposeNOD-op621,2,1203584914.044000,0.097
Default/TransposeNOD-op618,2,1203584914.687000,0.124
Default/TransposeNOD-op621,2,1203584915.133000,0.156
Default/Cast-op784,2,1203584919.571000,0.114
Default/RealDiv-op624,2,1203584919.904000,0.116
Default/RealDiv-op625,2,1203584921.132000,0.119
Default/TransData-op628,2,1203584921.506000,0.138
Default/TransData-op627,2,1203584921.859000,0.231
Default/BatchMatMul-op626,2,1203584922.258000,0.122
Default/Cast-op629,2,1203584922.624000,0.199
Default/Cast-op632,2,1203584923.015000,0.115
Default/Sub-op633,2,1203584923.465000,0.099
Default/Mul-op634,2,1203584923.897000,0.093
Default/TransData-op636,2,1203584924.297000,0.24
Default/Add-op635,2,1203584924.709000,0.308
Default/TransData-op640,2,1203584925.278000,0.33
Default/Softmax-op641,2,1203584926.035000,3.205
Default/Cast-op643,2,1203584929.782000,0.175
Default/TransData-op646,2,1203584930.317000,0.247
Default/TransData-op645,2,1203584930.803000,0.254
Default/BatchMatMul-op644,2,1203584931.231000,0.137
Default/TransData-op652,2,1203584931.608000,0.079
Default/TransposeNOD-op653,2,1203584932.782000,0.105
Default/Cast-op866,2,1203584933.771000,0.057
Default/TransData-op820,2,1203584934.002000,0.098
Default/TransData-op819,2,1203584934.299000,0.183
Default/MatMul-op818,2,1203584934.626000,0.08
Default/Cast-op870,2,1203584935.139000,0.024
Default/Add-op871,2,1203584935.346000,0.104
Default/TransData-op864,2,1203584935.636000,0.076
Default/Cast-op667,2,1203584936.079000,0.153
Default/Add-op685,2,1203584936.413000,0.111
Default/LayerNorm-op686,2,1203584936.974000,0.344
Default/TransposeNOD-op845,2,1203584937.543000,0.103
Default/MatMul-op834,2,1203584938.983000,52.597
Default/BiasAdd-op835,2,1203584992.148000,0.161
Default/ReLU-op676,2,1203584992.681000,0.786
Default/MatMul-op839,2,1203584996.089000,23.595
Default/BiasAdd-op840,2,1203585021.237000,0.103
Default/TransposeNOD-op832,2,1203585021.661000,0.154
Default/Add-op685,2,1203585329.006000,0.118
Default/LayerNorm-op686,2,1203585336.995000,0.278
Default/TransposeNOD-op718,2,1203585350.615000,0.118
Default/RealDiv-op880,2,1203585368.671000,0.15
Default/ReduceMean-op882,2,1203585385.054000,0.141
Default/Sub-op889,2,1203585392.699000,0.095
Default/Square-op884,2,1203585404.688000,0.073
Default/ReduceSum-op885,2,1203585414.920000,0.135
Default/RealDiv-op886,2,1203585421.862000,0.059
Default/Add-op887,2,1203585425.595000,0.058
Default/Sqrt-op888,2,1203585425.829000,0.063
Default/Sub-op889,2,1203585426.205000,0.079
Default/RealDiv-op890,2,1203585427.096000,0.104
Default/Mul-op893,2,1203585430.572000,0.169
Default/Add-op895,2,1203585431.290000,0.086
Default/Add-op896,2,1203585431.898000,0.09
Default/TransposeNOD-op737,2,1203585445.703000,0.116
Default/RealDiv-op738,2,1203585448.112000,0.105
Default/StridedSlice-op742,2,1203585450.798000,0.024
Default/Add-op743,2,1203585451.023000,0.081
Default/LayerNorm-op847,2,1203585451.496000,0.301
Default/Cast-op853,2,1203586238.687000,0.113
Default/Cast-op853,2,1203586265.741000,0.083
Default/Cast-op853,2,1203586274.538000,0.076
Default/Cast-op866,2,1203586276.755000,0.032
Default/TransData-op869,2,1203586277.884000,0.057
Default/TransData-op868,2,1203586279.315000,0.148
Default/MatMul-op867,2,1203586280.828000,0.068
Default/Cast-op870,2,1203586282.940000,0.056
Default/Add-op871,2,1203586284.346000,22.281
Default/TransData-op864,2,1203586308.031000,0.077
Default/Cast-op866,2,1203586368.556000,0.027
Default/TransData-op869,2,1203586370.010000,0.064
Default/TransData-op868,2,1203586371.442000,0.137
Default/MatMul-op867,2,1203586372.921000,0.065
Default/Cast-op870,2,1203586375.034000,0.057
Default/Add-op871,2,1203586376.177000,0.08
Default/TransData-op864,2,1203586377.627000,0.079
Default/Cast-op866,2,1203586427.945000,0.035
Default/TransData-op869,2,1203586429.146000,0.057
Default/TransData-op868,2,1203586429.537000,0.136
Default/MatMul-op867,2,1203586430.322000,0.069
Default/Cast-op870,2,1203586432.312000,0.076
Default/Add-op871,2,1203586432.952000,0.108
Default/TransData-op864,2,1203586433.859000,0.064
Default/TransposeNOD-op782,2,1203586435.777000,0.073
Default/TransposeNOD-op779,2,1203586508.709000,0.244
Default/TransposeNOD-op782,2,1203586511.776000,0.071
Default/Cast-op784,2,1203586515.286000,0.064
Default/RealDiv-op785,2,1203586516.776000,0.073
Default/RealDiv-op786,2,1203586517.972000,0.073
Default/TransData-op789,2,1203586519.467000,0.075
Default/TransData-op788,2,1203586521.039000,0.153
Default/BatchMatMul-op787,2,1203586522.631000,0.081
Default/Cast-op790,2,1203586524.196000,0.073
Default/Cast-op793,2,1203586525.683000,0.055
Default/Sub-op794,2,1203586532.610000,0.063
Default/Mul-op795,2,1203586534.883000,0.065
Default/TransData-op797,2,1203586536.437000,0.185
Default/Add-op796,2,1203586538.049000,0.063
Default/TransData-op801,2,1203586539.253000,27.304
Default/Softmax-op802,2,1203586568.110000,2.345
Default/Cast-op804,2,1203586571.976000,0.078
Default/TransData-op807,2,1203586573.552000,0.129
Default/TransData-op806,2,1203586575.125000,0.174
Default/BatchMatMul-op805,2,1203586576.725000,0.069
Default/TransData-op813,2,1203586578.254000,0.062
Default/TransposeNOD-op814,2,1203586579.716000,0.067
Default/Cast-op866,2,1203586581.724000,0.03
Default/TransData-op820,2,1203586583.189000,0.059
Default/TransData-op819,2,1203586584.713000,0.112
Default/MatMul-op818,2,1203586585.901000,0.106
Default/Cast-op870,2,1203586593.284000,0.056
Default/Add-op871,2,1203586601.510000,0.07
Default/TransData-op864,2,1203586609.417000,0.111
Default/Cast-op828,2,1203586624.133000,0.092
Default/Add-op846,2,1203586635.215000,0.087
Default/LayerNorm-op847,2,1203586685.288000,0.347
Default/TransposeNOD-op832,2,1203586695.725000,0.069
Default/MatMul-op834,2,1203587210.134000,52.576
Default/BiasAdd-op835,2,1203587284.925000,0.142
Default/ReLU-op837,2,1203587304.111000,0.171
Default/MatMul-op839,2,1203587972.554000,23.85
Default/BiasAdd-op840,2,1203588033.729000,0.119
Default/TransposeNOD-op845,2,1203588049.196000,0.129
Default/Add-op846,2,1203588063.432000,0.092
Default/LayerNorm-op847,2,1203588085.757000,0.313
Default/Cast-op853,2,1203588107.319000,0.092
Default/Cast-op853,2,1203588122.092000,0.081
Default/Cast-op853,2,1203588128.115000,0.075
Default/Cast-op866,2,1203588156.580000,0.038
Default/TransData-op869,2,1203588164.744000,0.074
Default/TransData-op868,2,1203588171.807000,0.14
Default/MatMul-op867,2,1203588173.998000,0.121
Default/Cast-op870,2,1203588174.603000,1.005
Default/Add-op871,2,1203588175.869000,0.096
Default/TransData-op864,2,1203588176.164000,0.074
Default/Cast-op866,2,1203588177.061000,0.041
Default/TransData-op869,2,1203588177.326000,0.074
Default/TransData-op868,2,1203588177.615000,0.172
Default/MatMul-op867,2,1203588177.951000,0.149
Default/Cast-op870,2,1203588178.450000,0.077
Default/Add-op871,2,1203588178.729000,0.092
Default/TransData-op864,2,1203588179.046000,0.17
Default/Cast-op866,2,1203588180.054000,0.046
Default/TransData-op869,2,1203588180.303000,0.072
Default/TransData-op868,2,1203588180.624000,0.185
Default/MatMul-op867,2,1203588180.974000,0.097
Default/Cast-op870,2,1203588181.394000,0.105
Default/Add-op871,2,1203588181.690000,0.093
Default/TransData-op864,2,1203588181.982000,1.124
Default/TransposeNOD-op782,2,1203588183.627000,0.111
Default/TransposeNOD-op779,2,1203588184.310000,0.245
Default/TransposeNOD-op782,2,1203588184.842000,0.078
Default/Cast-op784,2,1203588186.477000,0.073
Default/RealDiv-op785,2,1203588186.709000,0.082
Default/RealDiv-op786,2,1203588186.945000,0.127
Default/TransData-op789,2,1203588187.247000,0.079
Default/TransData-op788,2,1203588187.521000,0.192
Default/BatchMatMul-op787,2,1203588187.853000,0.075
Default/Cast-op790,2,1203588188.233000,0.121
Default/Cast-op793,2,1203588188.561000,0.104
Default/Sub-op794,2,1203588188.967000,0.079
Default/Mul-op795,2,1203588189.327000,0.086
Default/TransData-op797,2,1203588189.666000,0.247
Default/Add-op796,2,1203588190.122000,0.817
Default/TransData-op801,2,1203588191.191000,0.107
Default/Softmax-op802,2,1203588191.668000,2.32
Default/Cast-op804,2,1203588194.403000,0.125
Default/TransData-op807,2,1203588194.853000,0.21
Default/TransData-op806,2,1203588195.250000,0.168
Default/BatchMatMul-op805,2,1203588195.546000,0.07
Default/TransData-op813,2,1203588195.842000,0.078
Default/TransposeNOD-op814,2,1203588196.053000,0.076
Default/Cast-op866,2,1203588196.914000,0.032
Default/TransData-op820,2,1203588197.096000,0.063
Default/TransData-op819,2,1203588197.318000,0.127
Default/MatMul-op818,2,1203588197.556000,0.065
Default/Cast-op870,2,1203588197.891000,0.057
Default/Add-op871,2,1203588198.109000,0.063
Default/TransData-op864,2,1203588198.413000,0.078
Default/Cast-op828,2,1203588198.865000,0.101
Default/Add-op846,2,1203588199.170000,1.124
Default/LayerNorm-op847,2,1203588200.845000,0.331
Default/TransposeNOD-op832,2,1203588201.392000,0.064
Default/MatMul-op834,2,1203588202.973000,53.123
Default/BiasAdd-op835,2,1203588256.663000,0.187
Default/ReLU-op837,2,1203588257.189000,0.145
Default/MatMul-op839,2,1203588258.537000,23.724
Default/BiasAdd-op840,2,1203588282.753000,0.097
Default/TransposeNOD-op845,2,1203588283.124000,0.071
Default/Add-op846,2,1203588613.661000,0.117
Default/LayerNorm-op847,2,1203588632.693000,0.292
Default/Cast-op853,2,1203590562.598000,0.091
Default/Cast-op853,2,1203590564.748000,0.087
Default/Cast-op853,2,1203590567.547000,0.077
Default/Cast-op866,2,1203590570.896000,0.035
Default/TransData-op869,2,1203590572.360000,0.062
Default/TransData-op868,2,1203590573.539000,22.451
Default/MatMul-op867,2,1203590597.393000,0.074
Default/Cast-op870,2,1203590598.713000,0.06
Default/Add-op871,2,1203590600.201000,0.061
Default/TransData-op864,2,1203590601.660000,0.059
Default/Cast-op866,2,1203590604.614000,0.024
Default/TransData-op869,2,1203590606.080000,0.062
Default/TransData-op868,2,1203590607.579000,0.105
Default/MatMul-op867,2,1203590608.736000,0.058
Default/Cast-op870,2,1203590610.615000,0.046
Default/Add-op871,2,1203590612.060000,0.059
Default/TransData-op864,2,1203590613.507000,0.053
Default/Cast-op866,2,1203590616.465000,0.033
Default/TransData-op869,2,1203590617.897000,0.06
Default/TransData-op868,2,1203590619.359000,0.106
Default/MatMul-op867,2,1203590620.843000,0.057
Default/Cast-op870,2,1203590623.060000,0.061
Default/Add-op871,2,1203590651.618000,0.067
Default/TransData-op864,2,1203590653.122000,0.057
Default/TransposeNOD-op782,2,1203590654.722000,0.066
Default/TransposeNOD-op779,2,1203590656.935000,0.228
Default/TransposeNOD-op782,2,1203590658.373000,0.062
Default/Cast-op784,2,1203590661.849000,0.063
Default/RealDiv-op785,2,1203590663.674000,0.075
Default/RealDiv-op786,2,1203590665.169000,0.073
Default/TransData-op789,2,1203590666.679000,0.071
Default/TransData-op788,2,1203590668.183000,0.127
Default/BatchMatMul-op787,2,1203590669.734000,0.086
Default/Cast-op790,2,1203590670.964000,0.068
Default/Cast-op793,2,1203590672.154000,0.063
Default/Sub-op794,2,1203590673.730000,0.055
Default/Mul-op795,2,1203590676.215000,0.061
Default/TransData-op797,2,1203590677.755000,0.119
Default/Add-op796,2,1203590707.631000,0.094
Default/TransData-op801,2,1203590709.222000,0.078
Default/Softmax-op802,2,1203590737.922000,2.275
Default/Cast-op804,2,1203590750.173000,0.077
Default/TransData-op807,2,1203590759.496000,0.12
Default/TransData-op806,2,1203590775.971000,0.144
Default/BatchMatMul-op805,2,1203590784.757000,0.069
Default/TransData-op813,2,1203590792.541000,0.067
Default/TransposeNOD-op814,2,1203590799.330000,0.081
Default/Cast-op866,2,1203590830.805000,0.027
Default/TransData-op820,2,1203590842.253000,0.077
Default/TransData-op819,2,1203590856.646000,0.16
Default/MatMul-op818,2,1203590860.923000,0.073
Default/Cast-op870,2,1203590877.682000,0.062
Default/Add-op871,2,1203590883.391000,0.065
Default/TransData-op864,2,1203590884.824000,33.812
Default/Cast-op828,2,1203590924.411000,0.077
Default/Add-op846,2,1203590933.675000,0.062
Default/LayerNorm-op847,2,1203590956.366000,0.257
Default/TransposeNOD-op832,2,1203590965.236000,0.069
Default/MatMul-op834,2,1203591023.430000,53.168
Default/BiasAdd-op835,2,1203591080.100000,0.14
Default/ReLU-op837,2,1203591081.203000,0.101
Default/MatMul-op839,2,1203591528.296000,23.721
Default/BiasAdd-op840,2,1203591577.012000,0.1
Default/TransposeNOD-op845,2,1203591589.637000,0.087
Default/Add-op846,2,1203591605.737000,0.089
Default/LayerNorm-op847,2,1203591633.626000,0.279
Default/Cast-op853,2,1203592774.823000,0.14
Default/Cast-op853,2,1203592775.202000,0.087
Default/Cast-op853,2,1203592775.501000,0.091
Default/Cast-op866,2,1203592776.836000,0.027
Default/TransData-op869,2,1203592777.779000,0.079
Default/TransData-op868,2,1203592778.118000,0.195
Default/MatMul-op867,2,1203592778.459000,0.068
Default/Cast-op870,2,1203592778.838000,0.077
Default/Add-op871,2,1203592779.086000,0.077
Default/TransData-op864,2,1203592779.346000,0.095
Default/Cast-op866,2,1203592780.183000,0.035
Default/TransData-op869,2,1203592780.512000,0.074
Default/TransData-op868,2,1203592780.803000,0.237
Default/MatMul-op867,2,1203592781.203000,0.079
Default/Cast-op870,2,1203592781.657000,0.104
Default/Add-op871,2,1203592781.965000,0.079
Default/TransData-op864,2,1203592782.221000,0.091
Default/Cast-op866,2,1203592783.101000,0.025
Default/TransData-op869,2,1203592783.324000,0.078
Default/TransData-op868,2,1203592783.608000,0.195
Default/MatMul-op867,2,1203592783.954000,1.003
Default/Cast-op870,2,1203592785.382000,0.026
Default/Add-op871,2,1203592785.609000,0.079
Default/TransData-op864,2,1203592785.904000,0.086
Default/TransposeNOD-op782,2,1203592786.351000,0.098
Default/TransposeNOD-op779,2,1203592786.958000,0.265
Default/TransposeNOD-op782,2,1203592787.492000,0.1
Default/Cast-op784,2,1203592789.182000,0.126
Default/RealDiv-op785,2,1203592789.511000,0.131
Default/RealDiv-op786,2,1203592789.862000,0.111
Default/TransData-op789,2,1203592790.225000,0.118
Default/TransData-op788,2,1203592790.593000,0.186
Default/BatchMatMul-op787,2,1203592790.948000,0.095
Default/Cast-op790,2,1203592791.246000,0.085
Default/Cast-op793,2,1203592791.541000,0.098
Default/Sub-op794,2,1203592791.968000,0.09
Default/Mul-op795,2,1203592792.327000,1.228
Default/TransData-op797,2,1203592793.948000,0.267
Default/Add-op796,2,1203592794.373000,0.09
Default/TransData-op801,2,1203592794.712000,0.105
Default/Softmax-op802,2,1203592795.204000,2.298
Default/Cast-op804,2,1203592797.951000,0.116
Default/TransData-op807,2,1203592798.360000,0.19
Default/TransData-op806,2,1203592798.781000,0.191
Default/BatchMatMul-op805,2,1203592799.139000,0.106
Default/TransData-op813,2,1203592799.470000,0.102
Default/TransposeNOD-op814,2,1203592799.732000,0.093
Default/Cast-op866,2,1203592800.807000,0.057
Default/TransData-op820,2,1203592801.059000,0.083
Default/TransData-op819,2,1203592801.339000,0.197
Default/MatMul-op818,2,1203592801.683000,0.092
Default/Cast-op870,2,1203592802.089000,0.943
Default/Add-op871,2,1203592803.249000,0.082
Default/TransData-op864,2,1203592803.548000,0.071
Default/Cast-op828,2,1203592803.963000,0.09
Default/Add-op846,2,1203592804.231000,0.092
Default/LayerNorm-op847,2,1203592805.035000,0.317
Default/TransposeNOD-op832,2,1203592805.573000,0.076
Default/MatMul-op834,2,1203593157.020000,52.819
Default/BiasAdd-op835,2,1203593210.476000,0.138
Default/ReLU-op837,2,1203593210.982000,0.084
Default/MatMul-op839,2,1203593582.113000,23.675
Default/BiasAdd-op840,2,1203593632.462000,0.125
Default/TransposeNOD-op845,2,1203593646.613000,0.082
Default/Add-op846,2,1203593659.981000,0.087
Default/LayerNorm-op847,2,1203593690.146000,0.29
